country,year,gdp_pc,population,internet_users,mobile_subs,secure_servers,rule_law,gov_effect,reg_quality,tfp,hc,capital_stock,pat_res,pat_nres,ip_receipts,ai_proxy_total,electricity_access,AI_index,ln_gdp,ln_ai,ln_tfp,ln_hc,digital_infra_index,innovation_index
Chile,2018,8193.85135628052,1386553451,51.4539183023397,73.39011528340428,70.29683935378347,-0.32939953414771944,-0.2908666322454391,-0.9193631977506354,1.1096200714920237,0.9307122608737144,24355.27390906189,174.54894615722466,720.5969934838762,124.08878100469036,2345.7722133537786,82.83119813591476,0.7436364554894163,9.011139317385833,0.852614649760058,0.1040176787986667,-0.07180511405784751,0.3461479460654042,2.5201634285728978
Chile,2019,8208.18535586205,507890885,60.66209597783937,104.26207938113022,68.59022031685925,-1.1011099992623583,-0.2529581636649504,0.2922909936510141,1.2573344010698881,0.9521313938010214,19239.33559684081,353.6807529571614,341.99963486368887,3.4561523210497005,1504.4893505628875,85.59012102555582,0.45304166726418726,9.012887149497441,0.408453538673338,0.2289939253099689,-0.04905223501592415,0.5657167548430972,0.7525077199478967
China,2010,3539.981282901736,2493383,19.417189491623628,60.16188300062481,40.27611738601907,-0.5393699693796072,-0.569869651530167,-0.7036077029271541,1.262829390378266,1.3293927758745543,9610.126122353297,35.72104519114814,56.6152835491067,57.1638551133668,3166.567337490498,62.97511071185555,1.598123778358319,8.171876718797948,1.1526481423381638,0.23335475140795214,0.2847222784858272,-0.26507148835034033,-0.37065494542861877
China,2011,4008.133854993866,145676005,19.21990723152134,54.84071980029408,10.00432444096785,0.3287860615207003,0.6260470605721274,-0.7207175962436602,1.1343892965128022,1.3513602156986806,11232.915085542258,17.33449876707246,161.39451350124602,53.533085062329924,2699.9716047115294,70.28714234074346,0.1977287557057137,8.296081039161592,0.9932412561814742,0.12609444137815395,0.30111165237943105,-0.4912469797643074,-0.07624022330185964
China,2012,4408.525164718247,1147912592,24.158716681017278,85.29758312882193,66.54019737578629,0.4945525717322407,1.2415040960979908,1.0215846657584347,1.210755924134184,1.3716737276486142,14013.212881887948,263.8209793279786,13.12139571346444,28.041108555169753,2118.185840783431,82.83586209538022,0.41372945717248927,8.39129548273768,0.7505599868537878,0.19124489523507782,0.31603169318663926,0.0674380975533031,-0.3296196583740225
China,2013,4279.003222381281,491244212,37.284354897836515,62.60925147041587,84.34598471685544,-0.5027877841094317,0.6195957630922971,-0.03083060947473001,1.267803077189042,1.391182062551696,9367.934191371667,144.64537882561385,103.41317148857773,94.57604168700986,2247.2205565391378,64.1776752129708,0.2673850864569036,8.361475369485307,0.8096941443893835,0.23728554205305877,0.3301537904668327,0.23744905588173038,0.21629314758468143
China,2014,4695.005240619475,776604233,40.84501120701065,75.45914327731319,83.24163069163505,1.1594758409890429,-0.2999557518793083,0.2984418547473426,1.24681767998545,1.4036886785629636,14826.615507045512,19.72926766376324,127.5885528997134,9.381726131570128,3208.349760971467,72.23355316114555,1.1508890605299495,8.454254507854621,1.1657567117954244,0.22059444910040774,0.3391035421006433,0.3231907594553791,-0.47927787001754896
China,2015,4587.298290002951,1232940112,23.293845902045884,59.788461077020656,90.91677310439547,1.6028075283210736,0.6593596958366903,0.1357652361142497,1.3615622847235564,1.427575281810433,10647.929563436415,3.281000620351703,12.989759681487032,14.28866380801467,2449.63627775571,71.05427148130606,1.2540251270336664,8.431046521914494,0.8959395554767533,0.30863277921976107,0.355977397977409,0.11405091853962124,-0.8559747079743593
China,2016,4910.961457096609,1230390303,36.42535367766578,77.51973207786855,81.06963253643801,0.6030840559469458,-0.20088207042953,-1.9845668079876333,1.287670271047074,1.3843762705163596,15785.906777122986,117.73964286166256,77.822603616076,42.84961734538839,1896.575454348422,90.32901934102696,0.44162479976847824,8.499225017728383,0.6400498674605231,0.2528345941685296,0.32524969200542325,0.26818925254143644,-0.2586944675410532
China,2017,4091.5396839211317,607624076,55.03954020735611,102.48190628753639,121.72451679460039,-0.6084070784570917,-0.44860333127019647,-0.01779823587936859,1.271482603816586,1.501786472123521,13246.071503661364,6.586717904740444,27.814176437219334,58.5461158919561,1751.1813006606683,83.28770028928938,0.3577564035117735,8.316676629033472,0.5602905891548119,0.2401836241636243,0.40665538086808684,0.8500551682438056,-0.5060007760883274
China,2018,4006.9552814330405,966487350,35.22011234034092,79.87850979273429,107.5308720816304,0.3748422228049621,0.5263104083465435,2.168596421774661,1.3718761413849552,1.4752153704403355,13096.608592565435,83.86401826114178,80.30207680929746,99.2121346916499,3893.7889234118898,76.02117236381505,1.5819913707793758,8.295786950462325,1.3593826998855285,0.31617924927008634,0.38880399299065194,0.4410341862399392,0.06886118441056044
China,2019,4546.009834250093,1066726556,60.26843470388023,87.01571927896886,113.31860604559196,0.2821017631337379,1.5303638461854019,0.37294212975784863,1.407400084115076,1.4499750671764122,13955.324196001222,659.0367938780728,16.652759854787284,135.5027671294624,3674.6163216777745,81.92894719571758,1.9944020515769765,8.422005167685576,1.3014487249499531,0.34174409031659925,0.3715463612338962,0.7876721451205413,1.0572556368424948
Colombia,2010,3497.438496092154,1172628565,43.28631066849436,98.68452440257809,69.19181051500146,0.29162759122661003,0.4448602190585207,0.14180909355908458,1.0011500412873033,1.417302121049605,13282.72284416672,429.0807088748189,249.66330564243665,28.43484142616402,575.9054348833009,74.73611392253096,-0.8899081803746105,8.159786121279128,-0.5518118073143513,0.00114938049639806,0.3487551497320462,0.3534232625384668,0.736911143107247
Colombia,2011,3590.3713574156563,1169390078,33.94183058232312,100.7313665861576,33.26864280818819,-0.43404625608946,0.36976999120849974,-1.4969744928487898,0.8641163009683388,1.4084744739866164,14187.252063565835,286.82551720216327,203.39751020713697,204.99664619461817,1094.2145449274228,69.02652446306499,-0.43559277650851,8.186010918309615,0.09003679530958131,-0.14604791163462782,0.3425071853348665,0.01863643041161267,1.52267853732485
Colombia,2012,3283.8534065834765,857497190,33.959304849515654,76.62516577551773,48.386971945088305,-0.007035751588457162,0.41055984886174485,-0.3350789951400307,1.0399066599101827,1.481303788885681,10625.163236658047,121.38522499940298,90.57390178523099,14.018325241654505,867.9076576277283,50.32069583569501,-0.23886538785153605,8.096772830898601,-0.141669955202607,0.03913095903913842,0.3929226384137648,0.019176946470975453,-0.40232278410586164
Colombia,2013,3542.326144147636,260652634,48.711390068229115,86.42033280538816,60.65547683562647,-0.7291548985098323,0.6595416499079838,0.7369205971158338,1.115061576639078,1.5439204441690912,12199.110805705624,231.63495674997313,50.77524834951318,55.428193109795686,1217.7653246710136,76.45498906524983,0.4956645629236377,8.172538893196824,0.19701747804004224,0.1089096290724717,0.4343249244778643,0.3056922330180616,-0.07516962351969614
Colombia,2014,3608.0957920364303,914815447,41.165512167734065,81.40018443205437,10.887623513098603,0.28847334212547315,-1.112548343980205,1.150964385887385,1.0063939601020133,1.3887204987301207,11817.300141131009,72.36552993688767,87.24977580551074,32.144919622592646,942.3715902542014,74.90040396483535,0.011728970759668632,8.190935430729304,-0.05935561270411629,0.006373605457569431,0.3283828187074493,-0.13085382847095983,-0.37425873326953374
Colombia,2015,3893.634081396218,1078948157,50.09898248476536,88.42163798623693,67.09511709993056,1.428254715379782,0.28585553816850146,0.7703684585995583,1.1802488621587561,1.447228156296834,15267.616433513767,179.5307855669658,88.37073409775446,89.1024384278812,1665.2678339115732,66.46240777412588,0.4123224682479228,8.267098211664678,0.5099859717037823,0.16572531637580556,0.36965011061507425,0.37237963321736145,0.18780334578999924
Colombia,2016,4112.475444005998,883860554,33.72863597813759,65.48566830590929,82.18970718894175,-0.152608368267639,-0.13023919730608569,1.6767990001803517,1.1614097052710433,1.431689071481219,16088.387709233546,47.10105008601669,84.70768229246325,96.57579717375559,1205.351474301361,74.09322397400804,-0.22130630555635522,8.32178042399343,0.18677120433044286,0.14963453044840094,0.35885491610867415,0.19555095451354032,0.004699338943275899
Colombia,2017,4420.844769561635,348461477,58.77609530278536,81.85770521660851,102.561171578164,-0.01814822026051739,-0.49803212213244247,-0.8573610614893955,1.1637908671213957,1.5081507769038829,9460.003313606057,143.58770598826868,28.73940345861748,2.5970173959917418,1625.800889485216,69.96011364628339,0.5849836110335376,8.394086081145026,0.4860005494363582,0.15168266574564004,0.4108842492719014,0.6778826411767997,-0.6475756958508823
Colombia,2018,4577.702327883217,432358152,47.75396591784821,115.87720093312258,96.60579891233184,-0.034506871712725956,1.5980113422438103,0.10587720512213805,1.0885876723867718,1.4652155197748036,10353.758600229863,55.65764193092002,22.86994761358321,30.895338480470997,1296.138560454445,89.48128379642196,0.08950103147179309,8.428952476092489,0.25938950614609496,0.08488114267198657,0.38200234412332046,0.6574599512796475,-0.6250351815333826
Colombia,2019,3675.785482761313,502953980,70.12025262219915,93.27238415172164,56.30938528573764,0.9588158692133549,-0.13631073868488897,-1.7077549339814848,1.0697756241309582,1.5430414787316695,10985.559338091582,445.94870670952986,335.38557502848954,56.171867796176436,1527.9868153207499,92.55360228508576,0.20948809342106156,8.20952212561428,0.42395106199031446,0.06744892941043834,0.43375545489376943,0.5431447538948595,1.2356788799186913
Denmark,2010,1635.0076355634421,645843015,27.3910017699915,92.59883907699196,54.73910777438492,-1.4245904860507765,-0.6425920735613642,0.4409533829613554,1.1439571412624117,1.6054520488658601,3825.2637784005824,70.65615507681156,114.7998900833804,99.12970342796164,963.4932801676581,44.32941749764562,0.4177208284676997,7.3994027533898326,-0.03718976554990111,0.1344934283243573,0.4734053673096693,0.055100345427716135,0.16129124825903163
Denmark,2011,1903.7683888105582,419888221,25.713895147404727,93.57299889642879,71.18242621980488,-0.9174656657339528,-0.7521769671405736,-0.5078505311771654,1.095112092825724,1.600051634471526,7479.977909306281,74.54413552845206,65.92184609255727,20.278256280499114,1061.6531632452086,64.62059559062875,-0.12868405123901128,7.551590563419745,0.05982728119683231,0.09085672590660422,0.4700359002697243,0.15014694961609387,-0.5208319119407281
Denmark,2012,2019.5912005573643,949114351,35.87061231896412,62.19601080102554,34.75221402285669,0.9516976042301146,-0.12242070096497049,0.44016199682115265,1.073379655747802,1.6731619744253148,4398.839300973853,1.4819980399890222,110.5369221546447,44.55307541953511,1492.7781585913774,64.80633800723123,0.503091525496255,7.610650393952771,0.40063891983521416,0.07081222748595589,0.5147152340697808,-0.11060616907708098,-0.3320530932876352
Denmark,2013,2258.405027236551,913990841,25.13557746729807,64.85045445374186,61.523245998107676,0.19088063274275496,1.2622145639455091,-0.8540750152359089,1.041171167295263,1.6516312899677956,7925.073592012095,199.1757212375758,164.1932576478868,23.08608065397923,980.7017240728064,80.32689820519589,-0.15614527208418696,7.722414102953695,-0.01948691858315782,0.04034620195237314,0.5017634600960377,-0.040350605707601406,0.03317759858211056
Denmark,2014,2032.25639354761,565292809,43.95263031479773,84.73472959848014,62.32398148584509,0.0628789648920299,-0.5424572227947994,0.4257034991051507,1.1334747389945246,1.7897159870365633,4977.766029512631,180.1579926971201,113.555810166036,17.643231478987506,1836.0265391087337,54.230133606739244,0.7600274785057993,7.616901978665581,0.6076037469460798,0.12528790487196534,0.5820569408037887,0.25691714228594265,-0.20359576842476323
Denmark,2015,2266.240976975386,1201708481,56.75506576508779,92.88631676652273,97.64104576828356,-0.9759005958732173,-0.6646159052842686,0.1167506353158193,1.1903214767833934,1.7379565597271893,5113.968832965966,159.36362800692876,10.70552126352378,7.076161245505465,1599.1916613330345,77.83068588009989,0.6980547221292075,7.725877780583092,0.46949828991646847,0.17422341919736037,0.5527100321276067,0.6685784668167105,-0.6515344741400031
Denmark,2016,2405.5153203496725,1214525531,33.2888476561511,99.54573002565297,31.717842979379256,-0.09533506986233635,0.935630517835107,-0.14292413521111214,1.161874818968307,1.7534087758839267,8596.789187757664,22.89203190674087,35.76727664538655,31.18945654129775,1957.3642880616878,72.93397304028797,0.6104642589271014,7.785519430002899,0.6715988172644658,0.15003492368360305,0.5615617652265086,-0.0038977532955720706,-0.634692647728825
Denmark,2017,2142.169810934298,498403612,54.88474200851541,67.60276438456802,100.03592931670912,1.4386301607384502,0.9531117122331315,-0.5569696412639198,1.333411897118453,1.7580757996778449,6051.093806256861,306.6294805763955,204.83610478695758,73.9889713479754,2136.7208458806435,81.01999356415087,0.2891192116537713,7.669574524678851,0.7592723388294054,0.2877409935547384,0.5642199153288354,0.5584148471417099,0.6870959592370205
Denmark,2018,2251.1702758038605,893874750,58.500206734218324,92.58870881034174,57.69898218830424,-0.22448035747045117,-1.2005355222254712,-0.8203281022223236,1.2732167369128473,1.7046703290933807,7039.514073188916,33.04837382858105,195.6562186501158,57.460207431386124,1842.4329590491377,96.28420812280152,0.6516239941177286,7.719205482561095,0.611086958557304,0.2415465618882892,0.5333717366694694,0.42044846501198907,0.09033606809059513
Denmark,2019,2195.809175706075,417820216,65.73056600092744,89.97782992672163,63.54943499995118,0.3281696125436411,-0.37261453188646226,1.8996852400211452,1.383286944760677,1.8198457318080812,5404.9680601442105,132.79395732574068,158.71012136049228,53.481973464902524,1610.9033472590722,89.036331787098,0.4343764562578367,7.694305902545009,0.4767951069009774,0.3244625111042788,0.5987517347533271,0.5289101469268751,0.10690348984389231
Estonia,2010,5259.502654240204,303078781,28.360464999730034,71.28559717202775,4.485271925564959,0.10127736822215486,-0.4669442854449451,-0.4227409048924205,1.0307708294195945,0.8684793497247228,12298.134193288948,202.1248510469155,30.665667275050684,201.38947991952264,596.5386240581131,46.61617588676155,-0.2091347804576092,8.567791748835576,-0.516611288395229,0.030306900423583666,-0.14101147052697768,-0.3579585878380065,0.7816901754585126
Estonia,2011,5254.632974851057,431238787,33.9760399249544,67.89204676748176,44.41455386600214,-0.17150008776409129,-1.1535829885120104,-0.41320859372866625,0.8973046469921591,0.9220855056497412,14146.142700178583,258.7095483619217,173.80989833144235,34.279762213571516,737.4821056867762,49.316657024488826,0.03369297395464388,8.56686543783691,-0.30451345453808276,-0.10835984583033054,-0.08111732040914565,-0.0435078913070962,0.2390806564651542
Estonia,2012,5792.21829038384,894216071,41.06583154190254,64.32295251334183,73.42456023227398,-0.3933979357841078,0.7142846530583643,-0.6196080492107163,0.9367072686969523,0.8689543370343342,22123.917858217446,375.1826052930744,29.741451045496913,21.38627964328312,605.3868437922534,59.43629106451891,-0.05866951456828945,8.664270621612246,-0.5018876140606902,-0.06538445889863076,-0.14046470166314753,0.21379638748633467,-0.1329822900713321
Estonia,2013,6223.048685608462,1052045625,28.692829680676603,87.05628690990933,41.47599366713134,-0.1154275028162039,-0.9733747347091257,0.6737015673101063,1.0510675015932627,0.9347208152369487,17934.361223643366,699.2420779275565,286.9132014946973,17.898925898529516,590.3118859941313,97.09568970096393,0.15318899974593414,8.736015208033466,-0.5271042614238423,0.049806315896407514,-0.06750738761078084,-0.041949628086984325,1.241106974185115
Estonia,2014,5237.509930285529,626127540,44.969158707361125,67.79796176830652,74.21333755449241,0.0763512307901889,-1.949100530597858,-0.7867327829272246,1.020847480952772,0.944005814443667,15644.51109196424,173.67155265018033,29.59018989920517,1.2239578231744468,634.921822434052,84.12883691723155,-0.11840319770483865,8.563601460225833,-0.4542534019457135,0.020633145999213346,-0.05762295348731379,0.2769044100352389,-0.6037537270978526
Estonia,2015,6268.490213610681,1365788945,44.920954846267634,94.10763597462685,68.9847083030653,-0.45077714034005567,-0.3544097225931739,-0.03176502587758232,0.9687922749254716,0.9339426457705916,16627.024388280897,128.33827121469216,7.360346771526352,17.30343330671606,911.9751387203661,71.95573237143333,-0.5896432191290817,8.743290809353725,-0.09214254945440814,-0.031705060633972874,-0.06834024973665509,0.3511349257621319,-0.6462121700256516
Estonia,2016,5120.687498566253,216842092,48.39693526597562,106.41101461391696,40.94368939903504,0.1361415545535458,-0.36970166013795647,0.531482939391945,1.0670527181786957,0.9282124377412244,20383.18423849245,116.67895863742504,80.34262444314237,66.65389931546412,707.5787859535109,82.83982293951527,-0.34607522656332246,8.541043986082917,-0.3459062974264348,0.06490037895166198,-0.07449465241434924,0.2540808820623943,-0.0933669920240563
Estonia,2017,6836.691532200671,53809566,42.203575726324935,104.10691590501636,102.2105941592289,0.3316930280213624,0.46292930705213337,0.0703703170648016,0.9775470360862245,0.9587222734046713,22378.819687416624,629.567036505346,259.89871358651,22.477105971301206,766.3301449743557,78.4129409831427,-0.07277467983855707,8.83005919947615,-0.26614220343375106,-0.022708869522000547,-0.042153846244615184,0.5841113965138156,1.0654548126059513
Estonia,2018,6090.0008629050435,449869253,39.026268299054635,76.34554875351841,49.245429845305644,0.5291025519133664,-0.5132341766262772,0.18502561819469165,1.0720531429184215,0.9338157399105929,15529.88027533791,1320.8157493586468,90.46912958530675,2.7129454896864194,1140.7423964303673,90.72114315096437,0.3953654837006452,8.714403502396058,0.13167927539037744,0.06957563503780963,-0.06847614082531721,0.08003452209786022,1.521009650813343
Estonia,2019,6478.669235294638,177513772,43.030379422488686,107.83427091757073,73.30778755127524,-0.16722580482193602,0.5428191611200225,-0.29662253556964935,1.1002029405582912,0.9728810993646184,14901.452069935802,7.85202447433767,43.89610859361734,53.43969565727497,981.2275410167694,95.71934366519451,0.09906216279299639,8.77627040333239,-0.01895089828323271,0.09549465420450463,-0.02749340429952815,0.41614337274825375,-0.48432829284887957
Finland,2010,2265.1563622236313,16412317,37.248546715562,101.33159524885335,40.86380038522672,-0.850847783547774,0.15970801432921164,-1.2489623377511043,0.9564513971962347,1.0866384676790368,7754.56266102155,3.5816768493298423,26.143795537760827,37.14148622930249,523.8330071746492,70.24512675426689,-1.1344076806390502,7.725399069628709,-0.6465823340510953,-0.04452530456982585,0.08308895638518335,0.10851305738908934,-0.659274645263231
Finland,2011,1554.4939089627028,852412283,17.489805876519455,88.79528134468258,46.00059236270702,-0.10402084919879187,0.49528401477188205,-0.9287295651093912,0.8957520982111161,1.043245661726186,3146.4569132252227,251.33147209249884,213.50841363295606,4.3243975161833275,678.7249977731144,64.4732233048647,-0.56201742439031,7.348905311165434,-0.3875392441058284,-0.11009158039276604,0.04233668205881888,-0.12901786890667077,0.15940981570524038
Finland,2012,1819.7679463858726,1301472508,6.828401193029336,101.85458555265177,0.0,-1.1729487859756336,-0.8749896493733366,0.8215245970564958,0.9919401815174783,1.0785566469685717,6729.4233341036415,128.19511769988003,25.35134831823861,17.843650310586014,759.6704383769861,77.28991100962017,-0.10931294200315261,7.506464269955988,-0.2748705734625402,-0.008092474405074771,0.07562370931435773,-0.499734769163625,-0.5828793073688312
Finland,2013,1893.5262456981745,1325656966,46.32427809762838,60.2125829918593,56.92815762961332,-0.026635791613550053,-0.9295475251040701,-0.5418193472074223,0.936602089523557,1.0406154925410276,6129.95270315857,280.68891537629315,27.287643024199525,16.532629664566954,867.6874658268775,56.253815979844944,0.11794386868630591,7.546196108190163,-0.14192369157125267,-0.06549675126832873,0.03981235784802495,0.14512101441492908,-0.33100879986173337
Finland,2014,1646.605202741075,1203526025,34.4783913193248,74.36345667094966,52.57567855948372,-1.4211186370738358,-0.5231705069095376,0.1722421039532096,0.9561187209679375,1.071370632783044,6068.504094188082,118.96111715580997,146.94101795096736,2.354079206017733,939.9412555029559,81.08062843517985,-0.6027947587420844,7.406470994546614,-0.061937899816719696,-0.044873188528163216,0.068938793955629,0.0434454967402349,-0.2962342168636406
Finland,2015,1970.223863209471,294758960,42.29106372929063,86.45804862333021,60.312244852173976,0.6372352244159977,-0.1886673950513451,-0.24535783026074975,1.016046526126484,1.0999433823211509,4066.7138153304822,2.9165637433793963,28.142563476497056,26.10203978189623,762.279045457544,91.9658668297085,-0.46358961049962866,7.585902451422876,-0.2714425889430009,0.01591914153938174,0.09525870786253167,0.2322242097149314,-0.7273169169600693
Finland,2016,1763.7376469668375,618067323,52.886685244673075,94.5593761780969,68.79101062393849,-0.23190049237989588,0.15870492850115164,-0.6137736548245123,1.093522716733994,1.1127643032848482,5013.530536161579,24.52386340912932,35.895143886719275,40.77244260021896,779.5998425065459,64.39756562407825,0.22355033491558363,7.475190499296621,-0.24897451336703558,0.0894043352526872,0.1068472828279329,0.4402339742869168,-0.5676601306942606
Finland,2017,2225.3592891729054,1343819435,54.92010937365757,98.55756138456344,83.16919961163585,0.20148353223600413,-1.123833238088262,0.898142603650991,1.116349672061769,1.1494507307751944,4522.955771924279,132.0546469168254,54.848036441753344,15.558638824418214,1158.634009782404,69.8906890478428,0.17360202457920268,7.707673659844084,0.14724173345498442,0.1100641411029331,0.13928420286293416,0.5753412739983375,-0.4933578748366584
Finland,2018,1954.820038424488,766235914,53.89803884374954,119.8532820843267,93.18595567659281,0.38128237385918395,0.01174411191176903,-0.6319890830940824,1.150699606767561,1.1896326634443173,4921.594257509057,380.9988200802225,34.698227448910664,64.62625888879292,1428.8266044577967,83.30201214237862,0.5544927616178378,7.578053416225641,0.35685355110798,0.14037011111397762,0.17364457328880592,0.7194954781258638,0.18150051755535923
Finland,2019,2394.7232580680397,788718528,52.21916942246175,117.62369910319865,85.13063581692248,-0.37004457305966415,0.7972439075987232,-0.7949583016851866,1.042750740639013,1.053662761852831,6051.347987764869,187.25352825796875,14.166920693087452,33.71649865781076,907.0133269730392,96.22639722787852,-0.03597497742125704,7.781022953301409,-0.09759813550963503,0.04186216436943219,0.05227243862952352,0.6378493119590525,-0.41591105954102214
France,2010,2804.6690901691113,281056619,37.66867293329061,61.6294283352419,73.178991647538,0.4664865085261945,-0.3942878151164475,-1.4481706568694532,1.2568406704139246,0.996202540741694,9593.98311790609,61.261170447560254,200.89510196771582,6.838734558033057,1140.1407551290642,49.07104758901251,-0.2057353905359954,7.93904083957841,0.13115172419614354,0.2286011677268472,-0.0038046879128657064,0.16319003941699006,-0.18265614564145982
France,2011,2797.6492723382753,1322743502,31.271289175565638,96.46826023359,54.35325762609569,-1.5821992498937025,-0.20924952085312146,0.045197353594586154,1.3505082724336162,1.0146241412389396,6674.865162085897,53.902720867768316,21.140971106244617,4.396805632082409,1094.8505069469256,62.655251349653675,-0.0020888789467105873,7.936534797954049,0.09061783061216427,0.3004810196916884,0.01451823971613133,0.11176490376465886,-0.8103801906523547
France,2012,2534.460518604353,152440968,24.463250836002395,86.37672075749603,80.44814450720943,-0.5034755874676036,0.3742558263277257,0.15608317851431042,1.1469051779635886,1.0256694579586871,9348.470951692152,216.2081783227436,349.9803503370557,65.62451238595628,1553.9021112585071,67.31873813121152,0.5568868773119909,7.837736080203522,0.4407692584932678,0.1370671651253701,0.025345529109775874,0.16803786471543414,0.9644448809011337
France,2013,3064.738166378077,936610469,20.91855953129254,109.1523928402183,70.13317461424523,-0.4096491354553017,1.1207054882503733,-0.8378297171070485,1.3174357852539624,1.0504853499402897,6729.449582205675,30.005594632574756,60.932418029213764,6.0332058740558985,1903.6470303511671,71.11386475048268,0.4024135468972118,8.02771741776464,0.6437715359646559,0.27568726040036573,0.04925229540871098,0.15478457349912822,-0.7066612430212902
France,2014,3166.4689515174036,1078491542,39.40790740684917,88.94047454855071,72.15068360107269,0.03537360232014648,-0.6473007879528319,0.05413700645016764,1.369855050050622,1.0398588376565339,9516.374852107765,63.70596736141334,50.51694432476741,45.52439795389766,1836.9557767283352,73.93181579813198,0.7549249139874668,8.060372350608366,0.608109732305944,0.31470493135975597,0.039084970918157325,0.28945550581332546,-0.42193758695576866
France,2015,3076.283366292032,782121169,68.37845119172165,84.32941062402784,81.48178444640094,0.25527586721885936,1.0072918794677888,-0.0759722484741374,1.3445986445274105,1.0780797769226205,11871.986442399731,666.252527105919,37.31136135772522,7.173365816311462,2776.8683705387807,100.0,1.050724381553063,8.031477448064008,1.021323807323248,0.29609556296617673,0.07518147431504077,0.6543450093730296,0.2826145218110254
France,2016,2806.861319562226,238799950,44.35622707106758,93.91043713484729,78.72982651123462,0.17943784574527544,0.48076742775991765,0.2660258504781126,1.3457297064976157,1.025158479578521,8912.542399875563,271.9584464576344,44.851393085687,256.88752533666053,2031.6865801825722,84.77484842091394,0.98983708254061,7.939822169926665,0.7088662757835736,0.2969363986481209,0.024847214861771605,0.40900596559306757,1.3153522232927508
France,2017,2792.9486867326978,457375592,57.04993375678873,112.70817131713676,141.25298496477447,-0.8620665980829701,-0.2397224512442925,-0.9732829722315239,1.3792018361594371,1.1075632841587875,10604.130070998315,240.8783221303071,68.39100404106952,63.38737555148823,1701.0514510311166,81.51698321428614,0.7212730227842453,7.934853193679271,0.5312465604760406,0.32150495224850306,0.10216236275727275,1.0451920997731077,0.052016387363998495
France,2018,3326.0784005354653,497875676,56.34431116482098,68.06272871062808,69.95248508467566,-0.37474055831956626,1.6087408899204114,0.4391862992615287,1.4945387706411075,1.063882916725483,8626.972515962703,366.65216672667054,277.2556281183408,5.001391107900222,2284.676591425508,74.68926512057897,1.4625674996379987,8.109549231494139,0.8262244788478985,0.40181764462089065,0.06192534419299535,0.37599250535679896,0.5686149789915884
France,2019,3250.4517319681704,406501157,57.14072082873505,94.77276251343307,78.73219175306647,0.864684963960697,-0.23547817882179986,-0.3649249568922863,1.4782965655174234,1.0278181610866264,11660.492576196393,553.2850490732411,298.9738257988984,10.821744037154179,1786.377395189539,93.10844916410855,0.5260976607741048,8.086549260116694,0.580189767628965,0.3908904556572577,0.02743826528427811,0.5546646869234706,0.9908661280327575
Germany,2010,10775.79930714302,822939769,23.507370803898638,57.71656995153393,51.85358892058007,-0.8797266766754732,0.18743868830151816,0.12073722144519677,1.0406811593829162,1.4830359447838977,26212.547971631546,78.66856192225228,40.32558585333503,93.63223920937294,1148.6231505723613,81.85863766417626,0.10914189415476942,9.28505809385803,0.1385639647145217,0.03987545970508093,0.3940913007473607,-0.15263069013253439,-0.11025218255597657
Germany,2011,9856.753562039466,272519958,23.765202200666963,66.34083892797037,54.21802157566894,-0.6447948870654381,-1.1149379874929373,0.7540748967198339,1.1274339015098591,1.4407239735157769,25610.31278459681,329.92426440505443,47.12433277429391,32.01452975760303,894.3641050442449,56.794813793513384,0.3632065236447266,9.195912140038045,-0.11164231038727343,0.11994416673820552,0.3651457466327097,-0.09806855839936424,-0.0796149183599093
Germany,2012,11138.889572897484,1360926177,35.154801184885265,94.12716989842347,12.374653197561585,0.19734651968859526,0.867669113171076,0.4407395047148323,1.0712242692580947,1.5663109366383965,44444.37919292095,106.29283055720849,27.7023963282853,12.266525693940658,648.214499371919,58.15220752844009,-0.7445082123157235,9.31819782923985,-0.4335336198548264,0.06880217127904427,0.44872313254531554,-0.13469686871854414,-0.6487271233507639
Germany,2013,11985.218117382925,410891827,36.85725057445535,58.30494483319279,55.890375022903655,-2.451023893049917,-1.0224706901694427,1.5089513268448655,1.13667414032066,1.5642930027974178,37720.85330780183,2.615313330359219,10.529675328053356,71.1841568742557,961.3091834884792,49.15856776871004,0.14307633017011695,9.391429345900455,-0.03945919075878675,0.1281065776678643,0.4474339665188921,0.025064776673831668,-0.48598118086085207
Germany,2014,13018.963728116061,368558705,45.63009247714517,98.46232467881501,115.54860897112196,0.9131846144825743,0.9621606452289169,-0.34128398644727964,1.1812882793559991,1.5559117840680807,44882.75481903686,50.33948898377686,18.29767877156855,8.99931147534567,1258.5361514846886,81.27742399551205,0.36751700189626235,9.47416232182055,0.2299492610326117,0.16660560510477923,0.44206173010538186,0.6875847734930443,-0.7951131792861723
Germany,2015,11304.184154063894,40201090,36.09979250236397,48.55986741489385,66.30601052553732,1.0328232441473084,0.2091363301839747,0.6611258479146064,1.1711209405574246,1.5442979385897164,23778.345616592334,16.193758059048317,58.309051660912594,49.05952082925958,1728.7580676934385,88.68784631903563,0.40033662575287066,9.332928215284735,0.5474032707645032,0.15796135900712674,0.4345693983950023,0.04548165664746162,-0.4515834255034803
